CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9504054,2,2,N,M,61,G,G,E,-,-,O,-,-,-,,35,21955,,A,-,1,0,-,,-,N,60,,B,,-,-,2022
9504389,1,1,Y,M,29,-,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2008,-,A,07,,W,,-,-,2022
9504389,2,1,N,-,998,-,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2022,-,A,01,,,,-,-,2022
9504393,1,1,Y,F,44,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,JEEP,A,07,,W,,-,-,2022
9504393,2,1,N,M,44,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2014,-,A,01,,A,,-,-,2022
9504397,1,1,Y,M,21,A,-,N,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2019,-,A,01,,W,,-,-,2022
9504397,2,1,N,F,48,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,3,A,2021,-,A,08,,A,,-,-,2022
9505121,1,1,Y,M,63,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2002,-,A,01,,W,,-,-,2022
9505121,2,2,N,M,78,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2022
9505122,1,1,Y,M,48,A,I,N,L,E,Y,-,3,-,-,"- ",,,N,-,0,1,B,2018,-,A,01,,O,,-,-,2022
9505123,1,1,Y,M,24,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2009,-,A,01,,B,,-,-,2022
9505123,2,1,N,M,46,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,A,,-,-,2022
9505124,1,1,N,M,24,G,G,-,M,B,Y,-,3,-,-,"- ",,,M,-,0,0,B,2016,-,A,01,,A,,-,-,2022
9505124,2,5,N,F,55,A,-,N,-,-,O,-,3,-,-,"- ",,,L,-,0,1,B,2022,-,-,,,W,,-,-,2022
9505126,1,4,Y,M,38,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2022
9505126,2,1,N,M,45,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,-,A,01,,O,,-,-,2022
9505215,1,1,N,F,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,-,A,01,,W,,-,-,2022
9505215,2,2,N,F,15,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2022
9505216,1,1,Y,F,24,A,-,N,L,G,Y,-,3,-,,25,22350,,A,-,0,3,B,2016,JEEP,A,01,,H,,-,-,2022
9505216,2,1,N,M,32,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,-,A,01,,A,,-,-,2022
9505217,1,1,Y,M,23,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2013,-,A,01,,H,,-,-,2022
9505217,2,4,N,F,55,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2022
9505225,1,1,Y,F,74,H,H,E,M,G,Y,-,3,-,-,"- ",,,G,-,0,2,B,2020,-,A,01,,W,,-,-,2022
9505225,2,1,N,M,21,H,H,E,M,G,Y,-,3,-,-,"- ",,,I,-,0,0,B,2005,-,A,01,,W,,-,-,2022
9505225,3,1,N,M,54,H,H,E,M,B,Y,-,3,-,-,"- ",,,G,-,0,0,A,2000,-,A,01,,W,,-,-,2022
9505226,1,2,Y,M,64,A,-,S,-,-,O,-,3,-,-,"- ",,,F,-,0,1,Q,,-,N,60,,H,-,-,-,2022
9505226,2,1,N,F,28,A,-,E,M,G,Y,-,1,-,-,"- ",,,F,-,0,0,B,2007,-,A,01,,B,-,-,-,2022
9505227,1,5,N,-,998,H,H,S,-,-,O,-,3,-,-,"- ",,,O,-,0,0,R,2016,-,A,01,,,,-,-,2022
9505227,2,1,N,F,53,A,-,W,M,E,,-,3,-,-,"- ",,,N,-,0,1,A,2016,-,A,01,,A,,-,-,2022
9505229,1,1,N,M,39,A,-,-,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,E,2016,-,A,01,,A,,-,-,2022
9505229,2,2,N,F,37,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2022
9505230,1,1,Y,F,43,A,-,S,M,-,Y,-,1,-,-,"- ",,,N,-,0,0,A,2013,-,A,01,,W,,-,-,2022
9505230,2,1,N,M,26,A,-,S,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,A,2018,-,C,02,,H,,-,-,2022
9505231,1,4,Y,M,33,A,-,S,-,-,,-,3,-,,44,21200,A,A,-,0,1,B,,-,L,04,,W,,-,-,2022
9505231,2,1,N,M,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2017,-,A,01,,B,,-,-,2022
9505232,1,1,Y,F,63,A,-,W,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,-,A,01,,B,,-,-,2022
9505232,2,1,N,M,47,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2015,-,A,01,,A,,-,-,2022
9505234,1,1,Y,M,40,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2013,FORD,A,01,,H,,-,-,2022
9505234,2,1,N,F,42,-,-,W,M,G,Y,-,3,-,,44,21655,5,A,-,0,3,B,2005,-,A,01,,B,,-,-,2022
9505234,3,3,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2008,-,A,08,,,,-,-,2022
9505234,4,3,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2020,-,A,01,,,,-,-,2022
9505235,1,1,Y,M,44,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,F,2019,-,A,01,,A,,-,-,2022
9505235,2,5,N,-,998,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,-,,,,,-,-,2022
9505236,1,1,Y,M,21,A,-,E,L,C,,-,3,-,,47,12500,A,A,N,0,1,E,2007,-,A,01,,H,,-,-,2022
9505236,2,1,N,F,33,A,-,N,L,C,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,-,A,01,,A,,-,-,2022
9505237,1,1,Y,M,17,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,F,2006,-,A,08,,O,,-,-,2022
9505237,2,1,N,F,39,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,-,A,01,,O,,-,-,2022
9505607,1,4,Y,M,37,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2022
9505607,2,1,N,M,25,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,-,D,22,,W,,-,-,2022
9505608,1,1,Y,M,29,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,-,A,01,,A,,-,-,2022
9505608,2,1,N,F,64,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,A,2009,-,A,01,,W,,-,-,2022
9505608,3,1,N,F,42,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2018,-,A,01,,A,,-,-,2022
9505608,4,1,N,M,53,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,1,A,2018,-,I,11,,H,,-,-,2022
9505611,1,1,Y,M,998,-,-,E,B,-,,-,-,-,,19,20001,,A,-,0,0,B,2002,-,D,22,,W,,-,-,2022
9505611,2,4,N,M,25,H,H,E,-,-,,-,-,-,-,"- ",,,-,-,0,1,R,,-,L,04,,O,,-,-,2022
9505612,1,5,N,-,998,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,-,,,,,-,-,2022
9505612,2,1,N,M,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,-,I,20,,O,,-,-,2022
9505620,1,1,Y,-,998,-,E,N,-,-,,-,-,-,,28,21658,,A,N,0,1,B,2005,-,D,22,,,,-,-,2022
9505620,2,3,N,-,998,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2000,-,A,01,,,,-,-,2022
9505620,3,3,N,-,998,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,1998,-,A,01,,,,-,-,2022
9505620,4,3,N,-,998,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2014,-,A,01,,,,-,-,2022
9505620,5,3,N,-,998,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2017,-,A,01,,,,-,-,2022
9505623,1,1,Y,M,22,A,-,S,M,G,Y,-,3,-,,44,21461,A,A,N,0,0,E,2000,-,A,01,,O,,-,-,2022
9505623,2,1,N,M,53,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,5,B,2017,-,I,09,,A,,-,-,2022
9505627,1,1,Y,F,30,A,-,W,M,P,Y,-,3,-,-,"- ",,,N,-,0,2,O,2005,-,A,01,,W,,-,-,2022
9505627,2,1,N,-,998,G,G,-,-,-,,-,-,-,,19,20001,A,A,-,0,0,B,,-,I,12,,,,-,-,2022
9505631,1,1,Y,M,34,H,H,W,L,C,Y,-,-,-,-,"- ",,,N,-,0,0,A,2022,-,D,22,,W,,-,-,2022
9505631,2,1,N,F,24,H,H,N,L,C,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,-,A,01,,O,,-,-,2022
9505635,1,1,Y,M,998,G,G,E,L,B,,-,3,-,-,"- ",,,N,-,0,0,I,2006,-,A,01,,B,,-,-,2022
9505635,2,1,N,M,23,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,E,2022,-,A,01,,H,,-,-,2022
9505635,3,3,N,-,998,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2007,-,D,22,,,,-,-,2022
9505635,4,3,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2011,-,A,01,,,,-,-,2022
9505640,1,1,Y,F,64,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,3,B,2013,-,A,07,,H,,-,-,2022
9505640,2,1,N,M,56,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2006,-,A,08,,H,,-,-,2022
9505640,3,1,N,M,50,A,-,S,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,A,2023,HINO,-,,,B,,-,-,2022
9505644,1,1,Y,F,72,D,E,N,M,B,Y,-,3,-,,31,22107,,A,-,0,1,B,2018,-,A,01,,W,,-,-,2022
9505644,2,3,N,-,998,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,2013,FORD,D,22,,,,-,-,2022
9505644,3,3,N,-,998,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,O,1990,FORD,D,23,,,,-,-,2022
9505647,1,1,Y,M,59,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,FORD,D,22,,H,,-,-,2022
9505647,2,4,N,M,28,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2022
9505651,1,1,Y,M,66,A,-,E,N,A,Y,-,3,-,-,"- ",,,N,-,0,1,B,2007,-,C,02,,W,,-,-,2022
9505651,2,1,N,M,77,A,-,E,M,E,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,FORD,D,22,,H,,-,-,2022
9505655,1,1,Y,F,64,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,-,A,01,,W,,-,-,2022
9505655,2,1,N,F,55,A,-,S,M,C,Y,-,3,-,-,"- ",,,N,-,0,1,A,2013,-,I,12,,B,,-,-,2022
9505658,1,1,Y,M,67,A,-,E,L,G,N,-,3,-,-,"- ",,,F,-,0,0,B,2018,-,A,08,,W,-,-,-,2022
9505658,2,1,N,M,32,A,-,N,L,G,Y,-,3,-,-,"- ",,,-,-,0,1,B,2021,-,D,22,,W,,-,-,2022
9505662,1,1,Y,F,27,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,I,2010,-,A,01,,W,,-,-,2022
9505662,2,1,N,F,32,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,2,A,2013,-,I,20,,B,,-,-,2022
9505666,1,1,Y,F,26,A,-,N,L,G,N,-,3,-,,27,21651,B,A,-,0,1,N,2008,-,A,01,,B,,-,-,2022
9505666,2,1,N,F,51,G,G,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,-,I,19,,H,,-,-,2022
9505666,3,3,N,-,998,-,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,2019,-,D,22,,,,-,-,2022
9505667,1,1,Y,M,76,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2009,-,-,,,W,,-,-,2022
9505667,2,1,N,F,63,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,-,I,12,,B,,-,-,2022
9505674,1,1,Y,M,42,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2019,-,I,11,,B,,-,-,2022
9505674,2,1,N,M,45,A,-,N,P,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,M,94,,H,,-,-,2022
9505679,1,1,Y,M,72,A,-,S,M,G,Y,-,3,-,,24,22450,A,A,F,0,0,B,2022,-,A,01,,B,-,-,-,2022
9505679,2,1,N,M,47,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,2,B,2016,-,I,11,,A,,-,-,2022
9505771,1,1,Y,M,70,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,G,2015,-,A,01,,A,,-,-,2022
9505771,2,1,N,M,53,A,-,N,N,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2020,-,C,03,,W,,-,-,2022
9505772,1,1,Y,M,57,A,-,E,M,E,Y,-,3,-,-,"- ",,,-,-,0,0,E,2016,FORD,A,01,,B,,-,-,2022
9505772,2,2,N,M,96,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2022
9505775,1,1,N,M,24,G,G,E,M,B,,-,3,-,-,"- ",,,N,-,0,1,B,2020,-,A,01,,H,,-,-,2022
9505776,1,1,Y,M,50,G,G,N,N,A,N,-,-,-,-,"- ",,,-,-,0,1,B,,-,-,,,H,,-,-,2022
9505777,1,1,Y,M,52,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,L,2020,JEEP,A,01,,H,,-,-,2022
9505777,2,2,N,F,51,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2022
9505778,1,2,Y,F,39,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2022
9505778,2,1,N,M,77,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,B,,-,-,2022
9505779,1,4,N,M,39,A,-,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,I,,-,L,04,,W,,-,-,2022
9505779,2,1,N,M,42,A,-,W,-,-,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,-,A,01,,A,,-,-,2022
9505780,1,1,Y,M,67,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,-,A,01,,O,,-,-,2022
9505780,2,1,N,M,22,A,-,W,M,A,N,-,3,-,-,"- ",,,N,-,0,1,B,2002,-,C,02,,O,,-,-,2022
9505781,1,1,Y,M,25,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,E,2016,-,A,01,,H,,-,-,2022
9505781,2,1,N,M,33,A,-,E,L,A,Y,-,3,-,-,"- ",,,N,-,0,0,B,2009,-,C,02,,H,,-,-,2022
9505782,1,1,Y,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2022
9505782,2,2,N,F,43,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2022
9505783,1,4,Y,M,68,D,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2022
9505784,1,1,Y,F,25,C,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,H,,-,-,2022
9505784,2,1,N,M,47,G,G,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2019,-,A,07,,O,,-,-,2022
9505785,1,4,N,M,28,A,-,E,-,-,,-,3,-,-,"- ",,,F,N,0,1,B,,-,L,04,,W,-,-,-,2022
9505786,1,2,Y,M,31,B,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2022
9505786,2,1,N,M,26,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,-,A,01,,W,,-,-,2022
9505787,1,1,Y,M,31,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2020,-,C,03,,H,,-,-,2022
9505787,2,1,N,F,23,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,JEEP,A,07,,H,,-,-,2022
9505788,1,1,Y,F,34,A,-,N,P,A,,-,3,-,-,"- ",,,N,-,0,1,B,,-,M,94,,W,,-,-,2022
9505789,1,4,Y,M,33,A,-,E,-,-,,-,-,-,-,"- ",,,L,-,0,1,E,,-,L,04,,H,,-,-,2022
9505789,2,1,N,M,29,A,-,S,P,W,Y,-,-,-,-,"- ",,,L,-,0,0,B,1992,-,C,02,,W,,-,-,2022
9505790,1,1,Y,M,29,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2015,-,A,01,,H,,-,-,2022
9505790,2,4,N,M,31,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2022
9505791,1,1,Y,M,998,G,G,W,B,-,,-,3,-,-,"- ",,,N,-,0,0,D,2011,-,A,01,,A,,-,-,2022
9505791,2,2,N,F,32,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2022
9505792,1,1,Y,M,24,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,-,99,,H,,-,-,2022
9505792,2,2,N,F,22,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2022
9505793,1,2,Y,M,12,A,-,N,-,-,O,-,3,-,-,"- ",,,E,-,0,1,L,,-,N,60,,A,,-,-,2022
9505793,2,1,N,M,52,A,-,E,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,B,2013,-,A,01,,W,,-,-,2022
9505794,1,1,Y,-,998,G,G,S,-,-,,-,-,-,,19,20001,A,A,-,0,0,B,,-,A,01,,,,-,-,2022
9505794,2,1,N,F,29,A,-,W,P,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,M,94,,W,,-,-,2022
9505795,1,1,Y,M,27,D,-,N,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2007,FORD,A,01,,W,,-,-,2022
9505795,2,1,N,M,31,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2014,-,A,01,,O,,-,-,2022
9505796,1,4,Y,M,20,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,L,04,,O,,-,-,2022
9505796,2,2,N,F,54,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2022
9505798,1,1,N,M,45,A,-,N,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,J,2020,-,A,01,,B,,-,-,2022
9505798,2,1,Y,M,35,A,-,N,P,V,,-,3,-,-,"- ",,,E,-,0,1,B,,-,M,94,,H,,-,-,2022
9505799,1,1,Y,F,26,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,1,E,2013,-,A,01,,H,,-,-,2022
9505799,2,1,N,M,26,A,-,W,L,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2019,-,A,01,,A,,-,-,2022
9505800,1,1,Y,M,29,H,H,N,M,G,Y,-,-,-,,47,12500,A,A,N,0,1,O,2009,-,A,01,,H,,-,-,2022
9505800,2,1,N,F,37,H,H,N,M,W,Y,-,-,-,-,"- ",,,N,-,0,0,B,2008,-,C,03,,W,,-,-,2022
9505801,1,1,Y,F,28,B,-,S,M,G,N,-,3,-,,23,21453,A,A,-,0,1,B,2020,-,A,01,,B,,-,-,2022
9505801,2,1,N,M,20,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,-,A,01,,B,,-,-,2022
9505801,3,1,N,M,998,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2015,-,A,01,,,,-,-,2022
9505802,1,1,Y,F,52,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,-,A,01,,B,,-,-,2022
9505802,2,1,N,M,42,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2020,HINO,A,01,,H,,-,-,2022
9505803,1,5,Y,-,998,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,-,,,,,-,-,2022
9505803,2,1,N,M,59,A,-,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,A,01,,W,,-,-,2022
9505805,1,5,Y,-,998,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2003,-,A,01,,,,-,-,2022
9505805,2,1,N,M,42,A,-,E,P,A,,-,3,-,-,"- ",,,N,-,0,1,B,,-,C,03,,W,,-,-,2022
9505806,1,1,Y,-,998,G,G,-,-,-,,-,3,-,,19,20001,A,A,-,0,0,B,,-,-,,,,,-,-,2022
9505806,2,4,N,M,47,A,-,W,-,-,,-,3,-,,27,21650,1,A,-,0,1,R,,-,L,04,,W,,-,-,2022
9505807,1,1,Y,M,43,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,-,A,01,,H,,-,-,2022
9505807,2,1,N,M,30,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2018,-,A,01,,H,,-,-,2022
9505808,1,4,Y,M,43,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,W,,-,-,2022
9505808,2,1,N,M,43,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2022,-,A,01,,W,,-,-,2022
9505809,1,1,Y,M,71,A,-,W,M,G,N,-,-,-,-,"- ",,,N,-,0,0,E,2003,-,A,01,,A,,-,-,2022
9505809,2,4,N,F,37,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2022
9505810,1,1,N,M,998,G,G,W,-,-,,-,3,-,-,"- ",,,N,-,0,0,G,,-,C,06,,W,,-,-,2022
9505810,2,4,N,F,78,G,G,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,W,,-,-,2022
9505811,1,1,Y,M,26,A,-,S,M,G,,-,3,-,-,"- ",,,N,-,0,0,D,2006,-,A,01,,O,,-,-,2022
9505811,2,2,N,F,37,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2022
9505812,1,1,Y,M,998,G,G,N,B,-,,-,-,-,-,"- ",,,N,-,0,0,D,2017,-,A,01,,B,,-,-,2022
9505812,2,4,N,M,23,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2022
9505815,1,1,Y,M,42,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2012,FIAT,-,,,O,,-,-,2022
9505815,2,4,N,M,35,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2022
9505816,1,1,Y,-,998,G,G,N,-,-,Y,-,-,-,-,"- ",,,M,-,0,1,B,2022,-,A,01,,,,-,-,2022
9505816,2,1,N,M,46,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2022,-,A,01,,O,,-,-,2022
9505817,1,1,Y,M,998,G,G,N,B,-,,-,3,-,-,"- ",,,N,-,0,0,E,,-,-,,,H,,-,-,2022
9505817,2,1,N,M,33,C,-,W,P,A,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,M,94,,H,,-,-,2022
9505818,1,1,Y,M,37,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2006,-,A,01,,H,,-,-,2022
9505818,2,1,N,F,39,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,-,A,01,,H,,-,-,2022
9505819,1,1,Y,X,998,G,G,W,B,-,,-,-,-,,19,20001,A,A,-,0,0,B,2012,-,A,01,,,,-,-,2022
9505819,2,1,N,M,28,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,1,B,2016,-,A,01,,A,,-,-,2022
9505820,1,1,Y,F,28,A,-,N,L,B,Y,-,3,-,-,"- ",,,N,-,0,1,M,2005,-,A,01,,O,,-,-,2022
9505820,2,1,N,M,45,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,-,A,01,,O,,-,-,2022
9505821,1,1,Y,M,52,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,5021,-,A,01,,A,,-,-,2022
9505822,1,1,Y,-,998,G,G,E,-,-,,-,-,-,-,"- ",,,N,-,0,0,E,,-,-,,,,,-,-,2022
9505822,2,2,N,M,43,H,H,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2022
9505825,1,1,Y,F,67,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,E,2009,-,A,01,,H,,-,-,2022
9505825,2,1,N,M,59,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,-,A,01,,A,,-,-,2022
9505826,1,1,Y,M,17,A,-,S,M,B,Y,-,-,-,-,"- ",,,N,-,0,0,B,2009,-,A,01,,H,,-,-,2022
9505826,2,1,N,F,33,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2012,-,A,01,,W,,-,-,2022
9505826,3,1,N,F,51,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2018,-,A,01,,W,,-,-,2022
9505827,1,1,Y,M,39,A,-,E,P,W,,-,3,-,,47,12500,A,A,N,0,1,B,2007,-,C,02,,H,,-,-,2022
9505827,2,1,N,M,30,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2022,FORD,A,08,,W,,-,-,2022
9505828,1,1,Y,M,30,A,-,S,M,C,,-,3,-,,19,20001,A,A,J,0,0,B,2017,-,A,01,,H,,-,-,2022
9505828,2,4,N,M,42,C,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2022
